video_path,label,split
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1701_color.mp4,94,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1702_color.mp4,64,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1703_color.mp4,63,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1704_color.mp4,115,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1705_color.mp4,56,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1706_color.mp4,222,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1707_color.mp4,80,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1708_color.mp4,182,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1709_color.mp4,118,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample171_color.mp4,43,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1710_color.mp4,150,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1711_color.mp4,19,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1712_color.mp4,10,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1713_color.mp4,170,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1714_color.mp4,40,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1715_color.mp4,212,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1716_color.mp4,137,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1717_color.mp4,83,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1718_color.mp4,85,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1719_color.mp4,207,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample172_color.mp4,141,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1720_color.mp4,52,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1721_color.mp4,184,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1722_color.mp4,128,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1723_color.mp4,139,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1724_color.mp4,114,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1725_color.mp4,89,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1726_color.mp4,194,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1727_color.mp4,14,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1728_color.mp4,86,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1729_color.mp4,156,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample173_color.mp4,38,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1730_color.mp4,31,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1731_color.mp4,153,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1732_color.mp4,141,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1733_color.mp4,87,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1734_color.mp4,7,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1735_color.mp4,5,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1736_color.mp4,134,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1737_color.mp4,155,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1738_color.mp4,57,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1739_color.mp4,121,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample174_color.mp4,121,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1740_color.mp4,126,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1741_color.mp4,81,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1742_color.mp4,171,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1743_color.mp4,100,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1744_color.mp4,72,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1745_color.mp4,180,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1746_color.mp4,146,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1747_color.mp4,198,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1748_color.mp4,147,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1749_color.mp4,50,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample175_color.mp4,70,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1750_color.mp4,95,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1751_color.mp4,150,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1752_color.mp4,22,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1753_color.mp4,211,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1754_color.mp4,147,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1755_color.mp4,86,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1756_color.mp4,65,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1757_color.mp4,89,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1758_color.mp4,118,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1759_color.mp4,26,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample176_color.mp4,66,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1760_color.mp4,171,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1761_color.mp4,225,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1762_color.mp4,74,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1763_color.mp4,75,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1764_color.mp4,152,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1765_color.mp4,212,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1766_color.mp4,140,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1767_color.mp4,50,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1768_color.mp4,162,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1769_color.mp4,104,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample177_color.mp4,104,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1770_color.mp4,191,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1771_color.mp4,78,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1772_color.mp4,187,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1773_color.mp4,101,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1774_color.mp4,14,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1775_color.mp4,58,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1776_color.mp4,122,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1777_color.mp4,106,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1778_color.mp4,155,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1779_color.mp4,112,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample178_color.mp4,124,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1780_color.mp4,99,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1781_color.mp4,206,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1782_color.mp4,184,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1783_color.mp4,48,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1784_color.mp4,60,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1785_color.mp4,57,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1786_color.mp4,91,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1787_color.mp4,91,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1788_color.mp4,163,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1789_color.mp4,189,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample179_color.mp4,23,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1790_color.mp4,139,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1791_color.mp4,8,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1792_color.mp4,126,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1793_color.mp4,61,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1794_color.mp4,101,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1795_color.mp4,16,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1796_color.mp4,64,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1797_color.mp4,126,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1798_color.mp4,129,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1799_color.mp4,160,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample18_color.mp4,105,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample180_color.mp4,70,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1800_color.mp4,172,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1801_color.mp4,140,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1802_color.mp4,97,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1803_color.mp4,74,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1804_color.mp4,208,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1805_color.mp4,218,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1806_color.mp4,216,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1807_color.mp4,40,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1808_color.mp4,157,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1809_color.mp4,183,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample181_color.mp4,216,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1810_color.mp4,61,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1811_color.mp4,46,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1812_color.mp4,46,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1813_color.mp4,103,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1814_color.mp4,149,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1815_color.mp4,10,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1816_color.mp4,175,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1817_color.mp4,157,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1818_color.mp4,3,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1819_color.mp4,55,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample182_color.mp4,214,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1820_color.mp4,59,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1821_color.mp4,129,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1822_color.mp4,73,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1823_color.mp4,131,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1824_color.mp4,218,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1825_color.mp4,171,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1826_color.mp4,158,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1827_color.mp4,169,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1828_color.mp4,17,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1829_color.mp4,102,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample183_color.mp4,165,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1830_color.mp4,118,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1831_color.mp4,68,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1832_color.mp4,63,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1833_color.mp4,43,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1834_color.mp4,51,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1835_color.mp4,102,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1836_color.mp4,175,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1837_color.mp4,28,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1838_color.mp4,175,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1839_color.mp4,103,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample184_color.mp4,0,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1840_color.mp4,134,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1841_color.mp4,16,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1842_color.mp4,127,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1843_color.mp4,212,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1844_color.mp4,189,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1845_color.mp4,108,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1846_color.mp4,114,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1847_color.mp4,95,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1848_color.mp4,126,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1849_color.mp4,205,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample185_color.mp4,47,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1850_color.mp4,138,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1851_color.mp4,67,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1852_color.mp4,163,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1853_color.mp4,179,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1854_color.mp4,23,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1855_color.mp4,116,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1856_color.mp4,138,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1857_color.mp4,170,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1858_color.mp4,51,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1859_color.mp4,122,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample186_color.mp4,215,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1860_color.mp4,111,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1861_color.mp4,72,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1862_color.mp4,147,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1863_color.mp4,204,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1864_color.mp4,114,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1865_color.mp4,148,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1866_color.mp4,191,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1867_color.mp4,97,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1868_color.mp4,78,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1869_color.mp4,71,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample187_color.mp4,0,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1870_color.mp4,177,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1871_color.mp4,174,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1872_color.mp4,189,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1873_color.mp4,31,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1874_color.mp4,148,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1875_color.mp4,174,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1876_color.mp4,209,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1877_color.mp4,92,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1878_color.mp4,20,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1879_color.mp4,206,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample188_color.mp4,174,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1880_color.mp4,27,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1881_color.mp4,29,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1882_color.mp4,222,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1883_color.mp4,172,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1884_color.mp4,155,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1885_color.mp4,20,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1886_color.mp4,169,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1887_color.mp4,94,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1888_color.mp4,66,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1889_color.mp4,170,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample189_color.mp4,161,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1890_color.mp4,26,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1891_color.mp4,5,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1892_color.mp4,167,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1893_color.mp4,178,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1894_color.mp4,159,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1895_color.mp4,31,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1896_color.mp4,12,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1897_color.mp4,211,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1898_color.mp4,93,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1899_color.mp4,148,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample19_color.mp4,67,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample190_color.mp4,83,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1900_color.mp4,220,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1901_color.mp4,56,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1902_color.mp4,47,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1903_color.mp4,158,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1904_color.mp4,36,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1905_color.mp4,28,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1906_color.mp4,19,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1907_color.mp4,88,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1908_color.mp4,80,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1909_color.mp4,173,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample191_color.mp4,138,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1910_color.mp4,104,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1911_color.mp4,60,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1912_color.mp4,193,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1913_color.mp4,176,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1914_color.mp4,46,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1915_color.mp4,31,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1916_color.mp4,100,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1917_color.mp4,80,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1918_color.mp4,116,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1919_color.mp4,101,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample192_color.mp4,211,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1920_color.mp4,110,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1921_color.mp4,83,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1922_color.mp4,142,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1923_color.mp4,188,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1924_color.mp4,204,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1925_color.mp4,171,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1926_color.mp4,66,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1927_color.mp4,111,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1928_color.mp4,147,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1929_color.mp4,225,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample193_color.mp4,209,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1930_color.mp4,95,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1931_color.mp4,178,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1932_color.mp4,162,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1933_color.mp4,210,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1934_color.mp4,0,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1935_color.mp4,102,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1936_color.mp4,12,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1937_color.mp4,159,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1938_color.mp4,78,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1939_color.mp4,1,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample194_color.mp4,153,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1940_color.mp4,173,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1941_color.mp4,32,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1942_color.mp4,71,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1943_color.mp4,116,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1944_color.mp4,71,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1945_color.mp4,184,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1946_color.mp4,194,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1947_color.mp4,213,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1948_color.mp4,47,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1949_color.mp4,190,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample195_color.mp4,176,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1950_color.mp4,60,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1951_color.mp4,160,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1952_color.mp4,196,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1953_color.mp4,16,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1954_color.mp4,146,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1955_color.mp4,2,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1956_color.mp4,217,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1957_color.mp4,18,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1958_color.mp4,185,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1959_color.mp4,77,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample196_color.mp4,5,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1960_color.mp4,45,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1961_color.mp4,127,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1962_color.mp4,19,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1963_color.mp4,65,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1964_color.mp4,127,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1965_color.mp4,146,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1966_color.mp4,208,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1967_color.mp4,152,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1968_color.mp4,210,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1969_color.mp4,224,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample197_color.mp4,130,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1970_color.mp4,203,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1971_color.mp4,52,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1972_color.mp4,88,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1973_color.mp4,190,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1974_color.mp4,136,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1975_color.mp4,128,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1976_color.mp4,74,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1977_color.mp4,166,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1978_color.mp4,31,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1979_color.mp4,6,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample198_color.mp4,131,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1980_color.mp4,147,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1981_color.mp4,27,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1982_color.mp4,171,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1983_color.mp4,100,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1984_color.mp4,33,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1985_color.mp4,112,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1986_color.mp4,113,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1987_color.mp4,44,train
E:/dataset/DynamicSignDataset/AUTSL/train/signer7_sample1988_color.mp4,32,train
